id,name,lat,lng
9f0ccd53e7e64939a0a53274fd187a88,Schroeder-Gerhold,59.32547841273298,18.0548142046712
5960b3370cfe48b39cc40695cb32d8f5,Spencer-Runolfsdottir,59.321369851175916,18.053196017113287
7d9964f8108b4e6a815c2714d15aac17,Kunze-Kozey,59.32753714632369,18.05656274109121
ee3ec1b42c644f67bc10ac9ae34d59db,"Towne, Kemmer and Schuster",59.37453348481578,18.028044153516877
16c4480607e24128be1a9fce49a3b298,"Hudson, Braun and Rau",59.33182308648734,18.06564341219313
854b1abc94a64ec6829289891cf521a9,McGlynn-Reinger,59.317389299139585,18.04211584625269
33de9d74491641bbadf482239799db80,Lemke-Bradtke,59.335347754842054,18.06189753431017
8d521506261f4406b64b48d71559487f,Nader-Powlowski,59.350954951926894,18.087704044903166
fb49dde19ebb4a6aa9cd2838cb78a382,Weber-Moore,59.344568011784254,18.094203752950612
87f02f5ead9341b58db67adf522dc732,"Batz, Jenkins and Bosco",59.33352236458535,18.07436826708241
90fee13d866746c69608111dc89bc7ae,"Emard, Raynor and Ankunding",59.35950242510158,17.99455932793557
e0ad7a4de7784f51bb186cefd0d7f3e5,"Tremblay, Carter and Schmidt",59.32880024960619,18.050660155685044
9cb183d86c9e497bb9c7fa802c0486d0,"Runolfsson, Block and Hoeger",59.327722569096856,18.055173911159656
6d87cacd3cd64f41b712efc6398879a5,Nader-McDermott,59.35471407379092,18.093055677164475
a656ed75211d43b595818565c2b1cc3c,"Konopelski, Murray and Schamberger",59.33427823446808,18.0728477834696
c32fd16a3db2432b87ce3ad524973a89,Altenwerth-Donnelly,59.32741098221909,18.047165423674798
8777ba7c0a1b45008a3ae7c62ac26777,Bauch Group,59.322907457892256,18.089268823610748
86f4c5f47e9547269dac55dccce337ea,"Fadel, Wolff and Stokes",59.33287576177825,18.069224880864134
3b61e023fd624009b3c5050e1933e5ae,"Brown, Bernhard and Wyman",59.32956045195891,18.060008546435547
3325ce1cbf344c80818200902592950f,Conn-McCullough,59.37059454329691,18.03335705869767
4bdb4ee922124251aea6ac42b1df0027,Haag-Pagac,59.34035809077128,18.066176448707434
eb376b3e73894ce1b00027ce216e1a37,Cormier-Jast,59.295457521836454,18.04187664625365
e30aa0dbd80b40fdafffd43e6b6d16c3,Murphy LLC,59.36502648730572,18.040270909855575
c3eeba7398734081b647cb0c70c1b22a,Rodriguez-Volkman,59.33540511618017,18.0600496931733
40725d47c56144cf9cd6be79add6e451,Champlin-Kiehn,59.30207255418427,18.07780053141058
0db536e2d4cd45fdb9cb2cfe6d343420,"Tremblay, Gleichner and Kshlerin",59.38853821837482,18.040211259039985
0836a341e1084ec8bcf5aa8308b24c0c,"Towne, Abshire and Koss",59.319328297189145,18.08561388874396
9ae36ba696964543b1a7c61487ec0ba9,"Nicolas, Lindgren and Buckridge",59.331319084900215,18.055677034166024
41d4f2e7ee7945918a7199fd47c7579c,Romaguera-Bechtelar,59.350053889432814,18.036713313712013
2c1ad2b3b25f4b71bf3be0d26006f8eb,Senger-McLaughlin,59.34043729884426,18.05788640333076
ba6b2f9127d548ee9d1a12092e466489,Kutch-Von,59.315493149333015,18.073553771830966
19f6008f05fc41f8833664fe1b99f9c3,"McDermott, Kling and Sipes",59.331029686457136,18.059238682132506
3b76c7c236084b60b23b4e4e77625691,Considine-Dare,59.26281056727174,18.030077164284922
52dd4b7c5b404c9096640df38f9c8502,"Borer, Schowalter and Rosenbaum",59.336093433602755,18.0604073653962
e575e936dc1f4d6f849cd287a400fd58,Fadel Inc,59.33065190338147,18.063894717100442
28e45244365f442385a7c9c74b05276a,"Paucek, Schneider and Stoltenberg",59.33848873715065,18.091396252470012
66b4ca20e115497faee0c7d09ca619ee,Batz-Abernathy,59.33249774773342,18.06443552177146
4901d2b6cdfd4bc1891b6b88df0a9add,"Luettgen, Balistreri and Purdy",59.35479719634008,18.08671962411579
46786690652c4f56bc95575111b9501a,"Harris, Mayert and Conroy",59.296781233982195,18.119969286012008
52776e937c264f94bf0be9548031e7ae,"Tillman, Lesch and Jaskolski",59.33915445355973,18.06334205625424
54b99f7cab8e43dbac4f0325ab72d9c4,Treutel-Hodkiewicz,59.29475743235747,18.056249329454552
f85aa2c285e04999a8ee668d9aff4e47,Gutmann PLC,59.34935980409579,18.01663560275367
f7ec6794d8724768b68fb1ccc53212ff,Lowe-Boyer,59.322821044831365,18.058144151885934
ff2ce49df59e462c98dbbe4c51caf800,"Raynor, Wunsch and Yost",59.336878497613455,18.064379787519034
0bead7f4e8004ccca604140f3b96240b,Bode and Sons,59.340207544886376,18.025783361604837
d4bfff7d1f524ec28b386211f63a404f,"Kuphal, Leuschke and Waters",59.340005252177676,18.04920569615627
318e15ee6ed9423087801125f5e2a481,Nader PLC,59.36695134552392,18.036743798213198
ab35504024254643918e8ec56fab66f4,Torphy Group,59.33234473965048,18.052465958642824
66b8d1c321c34018a4320a98e978de9b,"Streich, Dickens and Casper",59.33332603256598,18.036268313877542
4bc8135ec06d4a0d875ee1413037a4f9,"Dibbert, West and Wintheiser",59.33379803106254,18.041274454076866
f9005013702645f696b6d43d0a49c50a,Becker and Sons,59.328845064891716,18.10857327871187
8bacdaa1d2d34c729db8389a3c8db4c8,"Stiedemann, Schaefer and Barrows",59.37563131152294,18.03010257126202
9aeb1fd1f99f44d4b91adf0de98a2fab,"DuBuque, Lakin and Tromp",59.333949825878186,18.067767331365165
669b84a050494122860959c6d5e6af27,Luettgen-Spencer,59.31566577363871,18.10478995259828
2683b3ebdeeb4aa0ac27ac60e6518ce6,"Weissnat, Johnston and Smitham",59.33234033958395,18.071946114736573
581b32ebbfcf45e7bca8dc44f11bb5dc,Larson LLC,59.34577490413497,18.069602888238006
605b8a989f484b139a0a66c3714a9aa7,"Nolan, Prohaska and Vandervort",59.33241806684478,18.084712798490635
f261e7b1509444e595da67359366ac15,Kemmer-Herzog,59.33639274152608,18.0693206375998
0e79287c6e8349c7a97bd28db103e79a,Reichert-Hamill,59.3053097868983,18.033665075651324
937d03bb58b44bbc8bd97033f58405e0,O'Hara-Deckow,59.33551092281393,18.051230223504305
3983f718b35c40a595bfd1c70ddd10a0,"Upton, Klocko and Weimann",59.33025166287326,18.085626408104943
f13b9827c370407c87f6997109465597,Christiansen-Dickens,59.327890493970635,18.112187137906353
e9d8da8d369b4c849d3698c5e27002df,"Kuphal, Brakus and Lang",59.32619094161134,18.05845079441343
5470a7faf8084d918c93ce8102ef2e53,Bergnaum-Schimmel,59.3346880501297,18.054339368235468
ac06c04ac0344215ba2c04b63792d7ec,Sporer Ltd,59.311657539657965,18.03986586603997
43355747f12647e195be2f30ac18e9a7,Tillman-Grant,59.33735950094745,18.07213450020341
1bc8b4012233465a8d9224a035b95b64,Durgan Ltd,59.32810895689618,18.056811526412012
e9762c3e54594972978a9d0180aa25e6,"Jacobson, Thiel and Runte",59.331975529731295,18.059230705006698
d6746a72479e4b6d812d2bec7ad84172,Schneider-Lowe,59.34706655662076,18.064888082165453
866ecacfada64d2594fc10efe467070d,Durgan and Sons,59.367006731139874,18.123291745841417
7f0e48d2c3be4dcba477d7f9b63b0f29,"Hilll, Schmitt and Kulas",59.3365918574403,18.063658284915935
b9ba00242df345ccb89798d15e1531a4,"Schiller, Rath and Rippin",59.325927184539246,18.04759458931963
4dada18fa03a4dbdba20aebba52965a1,"DuBuque, Sauer and Predovic",59.3560159172299,18.04267494566353
c74767e7a20540f9b20f5b22bd8915ec,"Dickens, Veum and Hudson",59.27565383168508,18.129565060219303
fa659f2852d9478f9d987d8cad910fbb,Bauch-Rice,59.325439067732134,18.066887543822084
6e4d10d1656143b5ac111ab433a07ba1,Thiel-Reynolds,59.35820156526773,18.10502682478006
9098168fbef3431caa24f7b26eba6138,Feil-O'Kon,59.39209793585485,18.0429880636396
1ce87e93ccbb4bb29edbcd65dcdf4ae8,Volkman LLC,59.37210073999012,18.079066756795246
e7f1c768d0cc4a3db802af141f212f69,West PLC,59.309413897703415,18.094075373466296
9c287b51a953443f9c744134c886f923,Rosenbaum and Sons,59.36703372345736,18.001319933944256
83654e17bdc5417aaf7360f5d14db125,Larson-Bartoletti,59.34804652066775,18.042380497856843
09c5299b03384abcb7ad7836c745322b,Nitzsche PLC,59.33266824713919,18.06573314335427
6a81dc61f37e42f5b1cd5a160b10d884,Abernathy-Walker,59.31827776213431,18.16006154447278
0a8a5b797c384eafb289d9ec41c9c773,"Upton, Cronin and Ankunding",59.30894010821417,18.00643849051067
4a5167918ae0436cac7cdb29816234b3,Harber-Farrell,59.35117361590444,18.050649601695604
9441ac3b5bd24581b250105343acbbcf,McCullough-Schiller,59.333195118670346,18.064795117125847
863837dfb18649f79fa16c2d3707f89d,"Cruickshank, McLaughlin and Goldner",59.33313961139792,18.064686513125793
52658d0540dd4cc690737e1b854e871d,Beer Ltd,59.32445038453487,18.108861773800474
e706a10af76f4fa7b0991e72f472a127,Medhurst-Funk,59.33278361532455,18.068615745593743
76c31792c54044c18d70b5a8f8455853,"Lindgren, Langosh and Lebsack",59.33091484534089,18.055037682957344
fe97bbba0bce406b9032c5d0e200899e,Oberbrunner Ltd,59.33475151603508,18.0669385400044
1e83021cc6ac42889cb0c89372494ee4,"Donnelly, Veum and Grant",59.34350674114158,18.081363998583964
a74597fa56964799a9c016dc036a9c28,Brown and Sons,59.32993388593712,18.072701559236673
3aa01a8cac374fc180c0dff5978af613,Roberts Group,59.316882147158935,18.06846424798432
bf4c172c425a417680050ec813797628,Ortiz Group,59.33396600728591,18.063946208747485
16ba2067f44243458b7ca348f2484dde,Koss-Von,59.334105921535986,18.072101984764945
2ddd2a710d9048ee8e37d9325d0fec19,Hauck-Kertzmann,59.33094083157561,18.053797091261803
aad983b663864e0e88cb16f23f758fbc,"Cremin, Tillman and Kihn",59.320746656246854,18.0034363245777
5ad8adf83b0c4c06a2cf2e870e4ca285,Watsica-Hackett,59.3397913625295,18.042861310297255
c6152feb381443fea78758ea3d143336,Kessler Group,59.306397088195794,18.08010382137764
8c3f4cd6a152484e83ab3e92f502bc75,Schulist Group,59.33146982161755,18.064723882483367
d3d7bf71a8334bfd8c0aeac6dd5750c8,"Gibson, Howell and Hegmann",59.29940048898985,18.063931900318924
f5200188ef314b298d7ae20e26ff939d,Casper-Cummerata,59.27781247673745,18.130292810754558
1fd257432dad489084dde8a38c14aeb4,Hagenes-Windler,59.33270272070115,18.065077078622377
1ce7781638684b129ae7c64be241cbd2,Bernhard-Moen,59.33191656452761,18.051287445558863
a11211026d424c5392d7c455aef248c6,Harvey-Schaefer,59.33131415883068,18.075584297373997
5f49257173f949a899e117bff30221f4,Schaefer Inc,59.31177023752527,18.053582735446145
afa20d7f67b34b668a08345aa121917d,"Stamm, Heaney and Lang",59.330922391850635,18.07580348598249
085e6163fedb4c84a9bc1226123c953f,Block LLC,59.32612068206926,18.046918643096017
8d0bdaef48b24a9fbbbb6787fdb07604,Koepp-Stroman,59.38780704712758,18.103396904412847
ca3dbeb660fd4c6cae820798022490c6,Beer-Nikolaus,59.3314043454669,18.071688629448634
d91babfdb3574561a25e636d1687d459,Bins Ltd,59.32449520316874,18.052987898009313
529b9a971bba444e95313787664a9365,Sporer-Gottlieb,59.34463128185361,18.05555382912066
6f58b440e4434fe0b6a75b9a637cde27,"Fisher, Rolfson and Stamm",59.29992625918789,18.12510773682752
e7bed818bf634dba808fbba2e388a8b7,Dooley LLC,59.33253374431767,18.064950699809685
a445965817a64d0e9dadc0e0785d5eb3,Kunze-Hermann,59.32112949770001,18.062404220486382
671347ddfa5441889d1ed01efbf2ba99,Ullrich Group,59.34478535590253,18.072375788408788
bd8adb86c4e440e7a0bc625dd3f70b23,"Cremin, Daniel and Zemlak",59.39276487913299,18.041599119380948
273f97583578492abf7bbaaf4e58189b,Maggio-O'Reilly,59.32173681011085,18.080189416909754
fba02d54f4b74f078b84755bff9983f5,"Cormier, Barton and Reynolds",59.3324709373605,18.056309651301028
4d7361e6abe44a3eaa826bf14792c3c1,Swift-Harber,59.362738379570615,18.032762083702405
76b0120ef84c41a4817c7d3487193c25,"Wehner, Beahan and D'Amore",59.346983638566606,18.047503741608367
90ea6440acab46b5afc28bb6b77a30c1,"Walter, Torp and Spencer",59.32758153254129,18.06899458238877
c5176701f38e4cd5a990f9ee9e7da3ed,Keeling-Walker,59.29256636053942,18.03879099707681
3aeaf883cdb4450cb7a5419ab0ae5b35,O'Conner PLC,59.325538187840934,18.058011037720398
51b6ff930c7649259eadd571f1cc27a9,Bruen Group,59.288113174697315,18.10005644841141
a16c069a8d0f4d89adb4c2482ea08e25,"Bosco, Schamberger and Bradtke",59.32707533629031,18.104207837985975
6a183a0cf7824730bf812b9e63c69803,Wilderman-Rosenbaum,59.321387972125066,18.101778109475603
69d7e3e85cf2484fbad755826c6da2ff,Haley Ltd,59.33325618438607,18.06571365366139
02649a298427441b865381fa46a2007a,"Turcotte, O'Keefe and Metz",59.31958634860614,18.054020209435055
a79b0785ebc3415a85c3a080d9236d6a,Daniel PLC,59.34462234244327,18.084128759734156
cc794c3455b0473a9f50c333b997caa6,Nolan-Rice,59.35351025841744,18.080340452581893
97dd5b7cc6714e71a8d07366c455922d,"Mraz, Anderson and Kutch",59.254252790283545,18.055628056744908
6247e01b478346c68c0b2b651c4bea12,Rogahn-Rogahn,59.31892921101497,18.051545809132858
d1e1d08840964abdb75bf98eb7d9b4d0,Champlin-Boyle,59.334530885895326,18.063703728063008
814b35686e334c44bba3df3460503a0b,Kuphal-Hane,59.29636474086704,18.117288480781298
77241311c57446efa58ad6c2e1958901,"Breitenberg, Leffler and Spencer",59.329368102791896,18.05495938388633
5e853dde6ac141a4850eb8d6d875a051,"Blick, O'Reilly and Hudson",59.376570096953195,18.049377450350132
0f4142800e8c4d058bf4a6bc8eeb2e20,Runte Group,59.346972550675375,18.063942518102717
488cd65a2eef419cb15e11aec3142f50,"Dicki, Murazik and Hettinger",59.310042090770466,17.982905847421815
2f116fde06804a72a5c0375275e1cec0,Schimmel-Stiedemann,59.31619315465889,18.144920859594198
28aa602dad714493b83406a2d5fdf511,"Treutel, Rosenbaum and Howell",59.306975707934626,18.06758737532148
224abcdba06c4b09b89d18dbf400cbb0,Kris Ltd,59.313980732235045,18.082644060367173
2c148d0f375e4f47a57ad9e54798baeb,"Jacobi, McCullough and Walter",59.32462039099189,18.03506981091214
81d0aa40c64f44a8b1d60ec4e5161a22,Halvorson and Sons,59.322436718367946,18.062592814896878
ad9f2d1f8fbb416984fc4e69b12d850b,Kilback-Cronin,59.33910514235783,18.04731900829038
cae2fc421b18461ab92b58ada2a5e911,Hermann and Sons,59.334224687907046,18.05585363689108
a3b4fe49a7e94269bb15eb2f332af8e5,"Kunde, Rowe and Farrell",59.33178324374618,18.06387243322457
ff37a9cd43024ad092cd1c9d5bf6e8e3,"Marks, Dibbert and Goodwin",59.333171849266954,18.04575294190219
40f9793070544724b8379eb620383f07,"Abbott, Satterfield and White",59.33955059152191,18.035790440119968
d33b78cd4dd34bcca1a0a327d2ded964,"Bailey, Bernhard and Mante",59.3602413693746,18.082070435914904
4db86c3ab74c443ba8036644b7f18eeb,Franecki Inc,59.329861145298565,18.051052788084746
5a33c613129a44558f8d586e713b50ac,Connelly PLC,59.333719099847734,18.064920341689138
737afb61a2bb4985a55273b18add1034,"Lockman, Stokes and Jerde",59.32623472772259,18.084106874054495
9ca7ac3fc990470daea3a80b6a0e96e3,"Stamm, Dooley and Huels",59.29865348470845,18.050774431935515
2fdd440824574dc2a780cbaa7c45bd52,Swaniawski PLC,59.35700798765044,18.03963766861119
e7161c7683754119b2cfffe781cc9970,Wiza-Kuphal,59.33689509005587,18.05572282240037
b926b59d636e40dda50f8bc0000d180e,"Nader, Welch and Bogisich",59.347225986009256,18.03715165266804
f784be0b2d3b49e0882888aca18bf205,"Wiza, Herzog and Osinski",59.295292722351505,18.082482058674742
d32693b2b93d4ea286f7c8db4e54e8a3,Feil-Bernhard,59.340848242381846,18.055339508976473
42aedd5248d749b6b5772edf25710158,Smitham Inc,59.32876765471819,18.068924974305073
f5dd3461aff8453fb2fbc9beaa36faf5,Steuber Group,59.26971207823029,18.078914632044498
8c05f02965284f3ca6fcb6832d7be64b,"Hirthe, Raynor and Ferry",59.34696340248031,18.01328406949553
b2dacf52e552409b8f009c3af47289ad,Upton and Sons,59.31389234050414,18.089941409561053
66e6ea46d3f84c16b6caf82b337b4ac6,Douglas-Willms,59.37088254816684,18.012480695172325
8775d7ac90144260bff82a93a97798b8,"Purdy, Klocko and Konopelski",59.33501679619152,18.060500198291344
d54180f213e745de8b1c6e60db4e9f63,Orn PLC,59.38174265584558,18.11226648914705
fcbad309b2654a74962b742879265d73,Botsford-Ullrich,59.3607480991554,18.054385830454816
9c3cefb7d9de43d5b82d093fabe20753,Friesen Inc,59.31362729161488,18.094812552480086
83fa4c22090b466aacec7c0084105c68,Hammes Group,59.32739443298312,18.067301750003367
19fc70f4109d48f5b71599a6204b63cf,"Koch, Reichel and Collier",59.3436600874068,18.11919811094331
3f4f8e839d744a1aa73ff29939971704,Conn-Spencer,59.37248293191078,18.078257209012296
b5efc457052c4aeb8f3810eb0fa31f1f,Okuneva-Schoen,59.32684438196936,18.06845862392711
0651c5ae09dd4720ba48f283c7a1637d,"Fritsch, Kovacek and Langworth",59.332358928858646,18.061922647643495
b4753ac896a1460dacc4d3b95e05e906,Ruecker-Mitchell,59.330336418695964,18.069123246389196
829959cb200346eab1f8ec479acc99a0,"Sipes, Jakubowski and Murray",59.31141350095261,18.04530423927185
1c0304cb513b43a892d5657963d97adf,Conroy and Sons,59.263368049114995,18.13420062033348
c1e006e3bf174be9ba1734b1e14cc86b,"Schneider, Reichel and Pagac",59.33106383554034,18.06012804860866
adcc32bf54894a489f462e6ab05cc5b4,Roob Group,59.33274524861894,18.064985425175482
c3eb95884b7b4e7f87b87557c3764ffc,Pfannerstill-Watsica,59.32099509645357,18.064673310260222
70968204f4da489ca69a53fd886984f7,Douglas-Stoltenberg,59.369613620421326,18.096411248634798
290095af9b784d5aa52debd47d2fd483,Borer-Luettgen,59.31749083736977,18.095438822069482
6c64a0cf025c4b4b8dbeb9adbd46aabd,Emard and Sons,59.354655074516444,18.082636976517357
847ef7b7400846b7a65acdfbf7ccc477,Hagenes-Powlowski,59.301674292206734,18.122177064918205
8d2eb292c7664d4681626dfcaa43df7d,Bogan-Hegmann,59.35197602325001,18.08453325112007
eec34f46fa31486ba2e75e30d0a9a154,Hills PLC,59.38183828500038,18.041732141971863
b241206eb00948879a5e738e9bce5840,Herman Inc,59.34695283912879,18.064144534188685
6eae2c9884234120ac443d41eb90c49a,Walker-Nicolas,59.247453560650015,18.04575445392483
b297dc1b681b47c6ba8bbc813d29e7f8,"Schuster, Steuber and Harvey",59.31864190957578,17.98094676649708
1d9fcd8362494d408c334a7386de65fb,Botsford Ltd,59.34708692689621,18.056862862861752
5a13247179134ca0993dade23892e5c1,Feeney LLC,59.26976343695568,18.064267988588835
627a904a43654b658b47b7180e749190,Bernier Ltd,59.3437169513442,18.072941294491223
79d1fefad09442c9af0841bb3bad6ac7,Anderson-Balistreri,59.36597776473009,18.08851069652918
9bdefb7246424831be1753b4b5612d69,Wilkinson-Corwin,59.27209072475741,17.988882929624367
7266c52b9dcc474ea81efa4ebc64097e,Langosh-Kuvalis,59.351755252196924,18.030806993944623
7b5cf81281c440b681e16394f769749c,Marvin PLC,59.344858857452216,18.060944719145418
d6da1523942f4312bb39edffa6f2d75e,"Kuphal, Nikolaus and Kuphal",59.33320981331022,18.063051902972795
2cee05d747b74932978ae323165ef3ca,Batz and Sons,59.32821511707933,17.998125779989284
a4d795c26ec8450fa0aecb46a6f57566,"Reynolds, Cormier and Stracke",59.324519048892135,18.02889413444522
4843e8354def49b5980c61213e554d5c,Kris-Halvorson,59.33019272924577,18.062897759026534
16f09869ba194248ad5fa37b9119ff3e,Murray-Fahey,59.33130907368742,18.085411743174294
eb252648305b4a50ad240aeb2e45dc77,Blanda and Sons,59.32484795740626,18.06054467809883
6724d2e088584e62af810e1e0072d506,Denesik Inc,59.258228042046255,18.096814882014005
7a5af6d8041545eeba0b5e3af8ff3430,Weber-Thompson,59.334576272665224,18.06527618087577
5902233da25f4166b69eb0d731badf8d,"Mills, Medhurst and Rutherford",59.30611886671642,18.11292903574609
e5939268e1f0497681b946d41df03cee,"Anderson, Parker and Hahn",59.33803238990966,18.08198625641362
4de0c5ef3fc24707b688353f6b391ce8,"Miller, West and Greenholt",59.280943634899316,18.095803768876273
18d94876bb24490883c6861a9da08a44,"Cruickshank, Botsford and Macejkovic",59.29332492995636,18.112105169855464
2e7f1ae0cec14fb394fd353c90d9c83f,Maggio-Heller,59.32919430781334,18.06740917484874
3c3648d74ceb4592b831e51fa0ca54e2,Lubowitz-Abbott,59.326973830381,18.064021922536817
ed06f9ebe6924af0abe2f020b744ba3a,McDermott LLC,59.312773652685706,18.07520387971535
21b1709a2fdb41909b92277d0b7bafbb,"Marks, Collier and Moen",59.355663357158555,18.043744480134137
b9b13aff58c4475e955d95d0ba98d7a3,Thiel and Sons,59.309583941273,18.03900959748236
7c28820470d04e16bbff9471724b7a0f,Yost PLC,59.33020201255439,18.054422606762888
227e5e98307c4fdfb6b2bab98bad0c72,Schoen-Walker,59.32319368786553,18.055067693201885
66f68116d5d0419a941ee2948d053475,Wolf LLC,59.334077790830406,18.04136575892363
882fd32b55144309b03eb380c04278b6,Spencer and Sons,59.451904521280525,18.03977011796392
1a8ca62259a64a53bd8e9777f85b9362,Oberbrunner Inc,59.41399372367888,18.04976890830961
311fab97d7d84a86b75a6150beaaf423,"Pagac, Ziemann and Kutch",59.317440520213495,18.09567076199962
579e84381ed6401aa0532e72d1a68278,Skiles-Brown,59.32373949500981,18.07735888637229
d07681d2b58c481c9288e912e5921291,Brekke-Hoppe,59.29571803815855,18.085863906048708
8d3211e647aa40389f22fe43284af6ba,"Toy, O'Keefe and Murray",59.33036359122177,18.058688968669358
ec6ab2107a9445dc8ef2fefd5cae33d0,Kunde-Breitenberg,59.3849352966032,18.09364144670156
b256a4746b204ee59cae918be1cafb53,Connelly-Mitchell,59.32831016846101,18.125036969263597
a6833fa4a37e4300904c3d8fd18d980b,Kilback Group,59.3284838142603,18.06821983455748
69956f2cda7d4478815c63a3befa4f57,Donnelly-Feil,59.402556484503776,18.135179024122703
5a89a5c03ad84ed8832af3b760cf81f7,Cole LLC,59.35576972447173,18.088172836511816
097de1a351bf47a1a6a792a7ef2e7a1b,Medhurst-Schinner,59.34360816243193,18.03130999672063
04dc67b83c2e44bda1eb700d10f4b522,"Blanda, Gorczany and McDermott",59.32250157489788,18.057724902357354
22484dffa5d24b1aa14df5d709233290,"Baumbach, Zulauf and Luettgen",59.335477802222435,18.063957011684096
2a15ced7d02e4737973a963912c76de8,"Turner, Conroy and Gislason",59.33257208507261,18.06448885626757
4c2299f12f9b4a72a4441479cf96ec54,Lubowitz-Mayer,59.34246600866625,18.052378815301132
fefdd97240c741e99afda26469348023,Jaskolski-Murray,59.36825383488044,18.078248180812228
e506c02057f249a789928e2442295125,Gusikowski-Bosco,59.39313436477359,18.080300384086446
b8140181da894f549ddaf2ad6760f110,Lind-Green,59.332584940892566,18.0648958410025
739f009c62834773aa9bfdf8cf79a8a4,"Champlin, Murphy and O'Conner",59.33454463675293,18.055543053707215
5a3bd502c248486fa3500870f717df11,Okuneva Inc,59.33454038280771,18.07017376667757
077f3b8d80364b7ab947101a8a0cbe39,"Weissnat, Kirlin and Kunde",59.36675863372001,18.05508856020215
684680d5a23f4785b358d5ae3abbccdd,"Kiehn, Fritsch and Quitzon",59.34037791868314,18.10644604900181
0d8dda72af6f47d0ab4a136db8365203,"Rau, Schulist and Leannon",59.3305345468935,18.07749017722896
457b16d8b82945c980ad2c827112729a,Crona LLC,59.26083835722993,18.12412287435783
df719de8f7df4e1387c3286bfea995ee,"Windler, Renner and Mertz",59.37694505755916,17.966065211442338
1452448bc1084f4ab584070c777e2016,Parker-Bernhard,59.33313936849324,18.062433303096075
77ccbe47aee0407496dafcdf19bcfdfc,"Anderson, Reynolds and Jacobs",59.33979581275041,18.08815199329567
5c05844b52dc4d49bc3053c4c1e56435,Feest Inc,59.33263231726145,18.065729783824157
737d3161ca5b45ec9d77dbcb66f948ce,Leuschke-Bradtke,59.30753926841399,18.060678160506775
60d308a18d514f258f6ee494271f575b,"Watsica, Berge and Smitham",59.347870752367555,17.998303236308274
